qid,subdomain,u1time,u2time,u3time,u4time,u5time,u6time,u7time,u8time,u9time,u10time,average
CH1413,Amines Preparation - 1,35.0531504017828,45.92633997481701,73.91302080516297,51.55768946434364,52.79517844590837,61.319007881818976,37.81629240991449,44.25367266184795,81.03122707577853,58.56285262725605,54.22284317486307
CH1414,Amines Preparation - 1,68.19239737635976,63.898042738633684,75.63602451989755,60.69058588116292,78.59323590504013,61.8641976862325,61.83493804754633,52.00364983793375,31.751171882813683,41.53859673350742,59.60028406091276
CH1415,Amines Preparation - 1,72.03902830927129,81.32066881366359,54.87935701883273,49.6070769209002,54.992708755759885,39.627111943276354,78.79725314873042,52.679862500014416,84.12804176492558,69.92566975225404,63.79967789276286
CH1416,Amines Preparation - 1,55.33819187544475,74.5845543041773,82.66347813702409,45.95670770177878,46.848393753794134,32.80142759606865,70.61459412977197,30.39013720353531,34.75919421666342,57.86360675116943,53.18202856694278
CH1417,Amines Preparation - 2,55.17661665335835,42.38017042256275,33.419875217724105,88.49157888197152,51.70820153947327,35.10271052626119,73.29854911213263,88.89736367224678,43.821039125512016,83.1910678268084,59.5487172978051
CH1418,Amines Preparation - 2,65.1501352238264,46.51617779443671,86.97336407978332,31.469514625127598,61.82832919909538,81.33186684296368,72.70678265786731,41.101114983290465,44.06085662248307,44.10564125859036,57.52437832874644
CH1419,Amines Preparation - 2,65.50184679771172,37.47119897779788,71.2992869324467,59.18134091247184,50.59808294532294,36.95488647343503,58.288847240625586,81.98213048253776,85.37623323963072,68.33583389755445,61.49896878995346
CH1420,Amines Preparation - 2,40.303963186153986,47.98999180519034,43.272822137339446,43.43628734531065,66.03070018536147,33.33266025910467,84.1807365529611,85.48184487430649,52.62264453018674,86.76898690746793,58.34206377833827
CH1421,Amines Preparation - 2,49.77861953226578,60.179656464650904,43.30533166191452,44.78753555643715,44.79754250561177,44.047611723757974,48.47557458713117,40.003904535163876,72.19221238905587,64.05029509674125,51.16182840527302
CH1422,Amines Preparation - 2,68.7883542820656,69.31152022971327,72.53474104788015,30.073668624841957,46.89619875506649,69.56248038876782,75.38879807503659,66.82052545793512,73.11012203187568,87.0472373991956,65.95336462923784
CH1423,Amines Preparation - 2,35.98561388834093,40.82660189854039,70.26021881951354,32.74768715157164,68.05815148069863,31.560860164977022,72.06243418233043,74.96082226409143,66.32894023656007,47.311793899701385,54.01031239863255
CH1424,Amines Preparation - 2,71.16467683836275,35.47372504372842,49.65932079456278,36.59857746301929,79.5378897671843,47.866766378840396,82.40574677292193,33.96039046983145,57.112734583880666,55.28725718007054,54.90670852924026
CH1425,Amines Preparation - 2,45.21171992493876,75.62760027929004,42.15905766550999,45.82121778441863,35.51034518115446,81.80885985753127,59.292812322318824,38.408480966382044,49.03241842450895,72.01523864632082,54.488775105237366
CH1426,Amines Preparation - 2,81.58988873162502,73.59587875246808,38.97899242450317,47.47299467792247,62.88839742840145,50.14086815686474,38.253748443208806,68.84270078011843,51.96531785414119,63.014900998988615,57.6743688248242
CH1427,Amines Preparation - 2,66.76283754895783,87.74067822604684,79.46767207640173,34.6378801615965,41.49551700640414,39.44754288090665,42.94357883065942,33.66203420346539,48.87613584158254,75.87422596244889,55.090810273847
CH1428,Amines Preparation - 2,42.23706861509393,85.33535008571246,52.563366433917366,62.768468731108804,83.67702979448356,81.38880989798177,45.12493240504148,63.2207158418764,69.9645260357785,76.57310521708533,66.28533730580796
CH1429,Amines Preparation - 2,72.17584978684818,89.92735546996005,77.8068862798219,48.93268707056353,67.01219084649856,31.615774106335902,35.81412593711245,81.35520980811445,73.89490033312752,40.970125822459636,61.950510546084224
CH1430,Amines Preparation - 2,53.033752121285715,54.41034025651557,79.81536768988197,40.516935443872214,34.25209175055266,33.73473441850005,65.91829343905857,61.87116469169566,59.558172800503044,38.707704882604006,52.18185574944695
CH1431,Amines Preparation - 2,51.7109197610083,84.68918593211369,50.97418286025335,79.96480458804916,85.00532791748321,57.34695187061194,57.3014547816806,30.569469723335185,86.43380217586187,74.25096052738425,65.82470601377815
CH1432,Amines Physical Properties,38.451715822662074,51.1300911315486,72.84960701310027,59.417260926945076,75.12410261469648,61.52217866807585,59.249363893639114,53.80095607445118,37.98883490517169,72.47442218322337,58.20085332335137
CH1433,Amines Physical Properties,40.99849795026176,48.646369179845976,50.67882064706497,72.30689347723973,42.42765221600428,64.53325930993677,47.65947597638672,63.62185656442576,60.399730924622425,44.31967389371826,53.55922301395067
CH1434,Amines Physical Properties,36.36378698069079,35.06638508797338,85.53703372430239,75.37683638852627,47.638864170034694,79.40235552017609,42.455974816041575,80.48855507521131,36.04596119146639,51.65057498253915,57.0026327936962
CH1435,Amines Physical Properties,54.979658710256004,64.89954040265279,30.74871380343228,39.94288213174812,32.37815560953903,56.84997565664041,69.57010694126893,89.80326626006531,62.895901736203086,42.2119071603553,54.42801084121613
CH1436,Amines Physical Properties,73.71855140200397,60.405997962278356,78.15595492521268,74.43406943841026,30.454300746247817,30.243282582448593,82.74147282883492,63.74621094569603,76.05490122637127,76.59840338431515,64.6553145441819
CH1437,Amines Physical Properties,76.52830530259341,87.24242550019768,54.38248698549089,32.04607220928184,76.00680097816462,88.59933097886605,36.23975544323962,48.55014444669162,33.04974059143519,86.2748952037721,61.89199576397331
CH1438,Amines Physical Properties,36.41283419491017,48.554959405914396,85.93909550594876,72.56801501366729,54.663003479292776,82.04322051313113,36.04842729843209,71.9954318757481,30.697312589747963,66.14188438010515,58.50641842568978
CH1439,Amines Physical Properties,61.094913855507286,65.10306109393427,46.4947616392614,67.82546654670728,37.180239704968564,45.526716921162325,46.135314262058,88.76348425216119,37.67813908709006,35.499287975487306,53.13013853383377
CH1440,Amines Physical Properties,64.32990725195629,76.94468827246365,63.25753078646645,65.63479014080727,39.678029859814515,42.032554764781885,88.00117935845748,80.88681217107867,87.07154411081297,43.9910770504514,65.18281137670905
CH1441,Amines Physical Properties,85.4738177750917,74.66604855825997,72.77094202065,52.983478567719466,79.5774881472446,69.10490530329182,59.998064152257584,38.32118709868123,39.309830175941826,84.89826518625199,65.71040269853903
CH1442,Amines Physical Properties,62.038493919576,79.35587215683307,47.49671478226557,43.33936257531997,39.55822754433257,52.99787840697009,83.55479811636965,45.046733103837894,31.26078385098576,41.14713172933485,52.57959961858255
CH1443,Amines Physical Properties,36.221682638426074,63.21674845903421,51.645084844383675,79.30943137528124,69.24861695984887,35.3536576632481,60.65710697533256,73.22997225900521,79.81237996283403,52.1973524103771,60.0892033547771
CH1444,Amines Physical Properties,45.21538763538075,71.95428870416521,73.33260540247983,84.57261887878502,49.73559090407814,74.13677580203685,46.02184245928876,71.7357304935365,69.57083330944019,35.14774577050491,62.142341935969625
CH1445,Amines Physical Properties,78.01692586876132,72.34987500948992,64.30493133273828,53.43809621900709,82.71523174813731,55.00422199099729,72.56197107663797,89.14928688166827,40.84554460046857,46.27651534461849,65.46626000725244
CH1446,Amines Physical Properties,71.15090214710455,30.0316263014833,60.434353863303116,62.44599755202091,60.460589308793466,60.02116857676968,70.23865219093818,67.60898467453838,44.58070219055824,50.76963513302179,57.77426119385316
CH1447,Amine Chemical Reaction-1,46.37842996960301,47.10360314010055,33.22641191543579,87.54997423983474,65.02986846463602,76.71658959272347,82.34067428056221,39.80142639404752,73.76198525008655,83.3951210871709,63.53040843342008
CH1448,Amine Chemical Reaction-1,63.137521813904115,78.70236355974501,86.73434555400688,68.36993519500567,54.01369269600974,38.87502376387127,74.3568442479414,56.082709973614,70.64541639362511,73.45417923238062,66.43720324301037
CH1449,Amine Chemical Reaction-1,47.79090985189018,70.59179044211405,46.22534634334397,89.57705935719974,67.00416007268244,80.40055641395176,62.53142224821402,69.61132245118704,31.237385931908708,41.5437138128836,60.651366692537565
CH1450,Amine Chemical Reaction-1,44.46740958964746,46.644438346927544,68.00447809888371,87.31170508487747,68.67904068854449,55.87222445334879,61.41892200241174,56.276820034654925,50.296169376742796,54.12982809094079,59.310103576697976
CH1451,Amine Chemical Reaction-1,77.73571018216876,82.96800346991316,50.64714046142399,66.55454301096964,40.79034865638601,46.069411141636806,73.67404718060322,42.06696128383971,57.36378468750273,43.44614959899669,58.13160996734407
CH1452,Amine Chemical Reaction-1,62.41402978191425,87.2458028097321,79.67328874686223,56.46700661610164,70.44538377042781,80.77431924482235,75.07983206756725,52.72848055534504,66.10849644280529,73.13472675897427,70.40713667945522
CH1453,Amine Chemical Reaction-1,57.057986145249245,43.446895502399386,70.13249402851073,63.53110427134199,82.68557842592858,78.74999476518036,60.21582242612687,70.29647007335177,43.00818789045489,76.78444076761187,64.59089742961557
CH1454,Amine Chemical Reaction-1,64.02569616936094,35.73192362894007,72.62330167611532,49.724568391038005,80.6719888973644,40.37385433684126,61.974798987775486,55.80789516571643,76.12561377635299,54.87566261192856,59.193530364143356
CH1455,Amine Chemical Reaction-1,79.36832440777016,57.41673015659778,63.672643736815765,53.98566596969462,71.23050008125509,42.45658700224208,60.95220471821686,34.434462361372134,30.30970766301474,39.31882068747987,53.31456467844591
CH1456,Amine Chemical Reaction-1,40.330689746704834,34.395725710225726,86.3533146731916,50.333249254945244,41.51656291608742,33.930916506541124,75.03783111505885,84.2652583550369,30.396285857919217,43.87649013508762,52.04363242707985
CH1457,Amine Chemical Reaction-1,88.6094860247018,83.78174337829694,53.0560832152171,87.6557923497852,39.405121167199525,49.870528979086615,38.620671634783804,79.3957939632135,63.035487776306006,34.44276262746129,61.78734711160518
CH1458,Amine Chemical Reaction-1,32.22199970215545,34.030501226724105,50.448054748689806,87.99901405788572,47.05786748791412,63.258765832301464,70.26108809539627,68.13185779927491,63.758900562072874,83.02771324613406,60.01957627585489
CH1459,Amine Chemical Reaction-1,39.40732127456501,43.2129354380403,46.28888368503458,53.18721621783634,88.0434765063984,86.61228925136695,76.5347305565327,86.84916461611189,74.4587224252996,35.24533573439317,62.984007570557885
CH1460,Amine Chemical Reaction-1,62.23141145072616,79.37221417908657,83.40169921959566,40.9495444710939,79.34822336279507,47.83245867937646,58.56194395168946,58.002568417014785,53.168744971784456,40.77949357937516,60.36483022825376
CH1461,Amine Chemical Reaction-1,71.70791652912351,49.7053943021111,49.33739835733635,85.72461343532774,77.66463956460632,59.88146161241001,36.423465206457664,77.9705289384828,80.30436091896067,74.52187565519966,66.32416545200158
CH1462,Amine Chemical Reaction-2,82.77278177614187,55.802649914137824,78.25264564139809,73.31455913021304,87.06950250461537,68.84506233695765,38.76929529718362,65.12884846717643,81.34844997481338,89.50772055554566,72.08115155981828
CH1463,Amine Chemical Reaction-2,72.06941371379554,44.94987534868653,54.802373656784475,40.815907122680265,63.85561354328111,89.27969913428069,33.84594070586103,42.20915655946501,57.44386017194009,41.311520311541,54.05833602683158
CH1464,Amine Chemical Reaction-2,39.65651321907422,37.684647107864635,69.09986034492454,77.72584978835707,84.2173530744785,42.940993063901274,89.48901682572836,82.20836956377735,41.11719036625625,87.68430282451993,65.18240961788821
CH1465,Amine Chemical Reaction-2,76.29598668662938,49.38994018513917,73.52851657523367,32.16805010755104,37.06448533289911,52.34194114582081,35.088489734991455,40.332205570411205,32.45180857585324,79.3580823109633,50.80195062254924
CH1466,Amine Chemical Reaction-2,36.753403253271976,48.76273062848024,45.89551233131547,72.31604831700571,43.01716763704363,48.986464181012565,70.1331488031143,72.26446148784294,54.07926595894954,89.61505479912199,58.182325739715836
CH1467,Amine Chemical Reaction-2,76.09045567187064,38.14729954644686,39.649336111039126,82.32150190227253,62.3654521823652,31.929222844139776,54.636022034188514,56.6973754733855,68.65767998393231,71.8306898863908,58.232503563603125
CH1468,Amine Chemical Reaction-2,79.36632857528093,44.5906371071596,51.42760281617283,68.02481640419177,42.29814896247318,35.36845996376708,78.34391079379871,40.7662212157396,76.40158654863042,60.60132968444784,57.718904207166204
CH1469,Amine Chemical Reaction-2,38.96857775710252,35.983740513815434,75.275147900462,59.73489096728538,44.1541921437763,83.54191021531466,37.28647436661859,89.59111004697567,30.24446349813488,50.02528994389178,54.480579735337734
CH1470,Amine Chemical Reaction-2,48.248204925827366,58.49872714013692,71.53251134533969,42.7740907186408,78.9168151358598,63.2416435039593,82.23932238133116,54.86051480096776,79.39616210617162,51.90864165315918,63.16166337113935
CH1471,Amine Chemical Reaction-2,74.29106632603508,65.9042193246521,64.80081986982688,39.508793093756,82.58307414754918,54.35449970549652,37.85557973395928,84.74865347386472,72.78955272830137,86.31322186302346,66.31494802664646
CH1472,Amine Chemical Reaction-2,64.56121805828046,67.0202078450339,47.02011092668248,38.71372049095059,64.07020804827482,48.61177260313219,88.20086609900116,51.20841005291612,61.85176369609475,84.09765546309204,61.53559332834585
CH1473,Amine Chemical Reaction-2,75.18209345327702,30.407811625531032,37.77384759879639,66.98019982934144,61.623683345908574,35.290549896219524,80.79722816091578,88.08183876263877,41.28399248366594,69.89443622729418,58.73156813835885
CH1474,Amine Chemical Reaction-2,62.89994184900331,77.5315829849057,42.12750080772515,68.02141577989022,77.52497383330319,81.71845188783601,80.63667286698421,75.94688253177713,65.99609212302454,50.898413979209465,68.33019286436588
CH1475,Amine Chemical Reaction-2,53.001061459668875,45.3614793127685,78.5784699500199,64.09689626260894,71.89923476213946,36.97764346183966,57.379798065994734,43.43397685677456,56.16222053747111,43.03553804563045,54.992631871491625
CH1476,Amine Chemical Reaction-2,69.23588372956442,31.037128718538174,34.844567305238094,54.84203046138972,34.96996812238625,39.53068543419147,33.22801210696848,36.59235341999291,88.25325778298284,44.86334906354217,46.73972361447945
CH1477,Amine Chemical Reaction-3,65.54565620307956,67.47435770007938,81.02834481138714,71.14465245658347,75.97014968245446,57.07463908437063,52.545462350149954,78.09075614302901,70.38707430527452,71.24921787790004,69.05103106143082
CH1478,Amine Chemical Reaction-3,40.717539512820565,31.664707987050388,52.377368194732725,55.13619381251635,87.34413187948925,54.15425276138747,43.28852497261567,52.118795111171494,89.8404945231852,72.19537280921125,57.88373815641805
CH1479,Amine Chemical Reaction-3,60.317141747819264,71.17161033213125,81.52046832640573,30.323634834526406,43.334451231203175,60.46840981383433,81.97432113173147,70.40361910221836,55.34528142465169,30.159875540184235,58.5018813484706
CH1480,Amine Chemical Reaction-3,63.08584997436713,69.44356548513892,64.87317560980097,30.88991698482404,30.191865113063617,30.714682579721053,57.89879420101155,71.42848182113715,72.2259934450406,69.31101000798952,56.00633352220946
CH1481,Amine Chemical Reaction-3,63.735618806134234,66.22835154979381,79.87042068700453,54.515370896524736,43.81029512294753,30.618830526094808,83.38242667491814,30.383110331610645,46.30477431158637,79.1693922978081,57.80185912044229
CH1482,Amine Chemical Reaction-3,44.570788310759326,47.295735223285234,35.23879135294653,57.737221118989524,68.61726054700861,73.72383371395593,44.9496564990332,37.345325679917835,45.4503137154077,64.31041540560689,51.92393415669108
CH1483,Amine Chemical Reaction-3,52.839433679669064,69.7636234022213,40.399973777725194,67.24286703324853,43.92629170277459,61.19213670213445,56.642480243764865,48.46697639103276,40.15193287827779,57.87697014924643,53.8502685960095
CH1484,Amine Chemical Reaction-3,82.6230312423645,33.27367706392121,60.296738978711765,61.995116948766594,57.55104289805489,57.268915769427466,53.979867000835014,78.95924317384524,78.49009652873671,87.67030582973054,65.21080354343938
CH1485,Amine Chemical Reaction-3,46.2919233584371,44.002573560156065,51.661207386303325,36.17290292880767,34.705125647120816,89.75951401536642,72.32985989721945,89.69871133892198,34.316768257303764,31.872938545857426,53.081152493549396
CH1486,Amine Chemical Reaction-3,88.92125811049297,41.42101957899624,52.99944183473652,46.97410085938107,82.12984828110767,68.69925722972468,70.02777758060046,49.77510639160683,61.53556028016731,45.1526676647939,60.76360378116076
CH1487,Amine Chemical Reaction-3,47.31906817649331,43.496008950175536,54.05710823942408,32.05279992865344,35.889974623113474,34.20047919391249,80.30655874420893,56.29923754423647,44.582343717258176,74.09849227904658,50.23020713965225
CH1488,Amine Chemical Reaction-3,77.54465809694275,66.82555669661876,35.416165007519595,63.17613158899699,44.018711725058495,70.57166812157408,42.1789275093419,71.90281874453552,73.94673568335195,67.48955077253872,61.30709239464787
CH1489,Amine Chemical Reaction-3,87.25062309680477,63.433396292386796,54.24600683849752,79.38418596114528,42.310086320061316,53.27906228995445,67.59410790180699,89.72941369315583,70.09510939926646,72.17323317533805,67.94952249684174
CH1490,Amine Chemical Reaction-3,69.49244688205394,55.42144583205737,71.66108816221899,71.20681388595797,89.27195088855102,78.3417790854479,40.112159303241576,53.61000684522295,60.38326403291885,60.599577552498666,65.01005324701693
CH1491,Amine Chemical Reaction-3,60.00416663937443,80.60549828227299,41.62479138179355,64.81937595575886,67.64157623857093,36.79215878278029,30.720380370706792,88.7202051265353,77.62930361423534,48.36045944530085,59.69179158373293
CH1492,Amine Chemical Reaction-4,56.64374035459852,60.150947174376284,73.22979696795177,59.3660228819389,54.314151580418766,46.63984505222493,49.132655307148696,85.49638038204051,56.69873318600583,43.43818360177021,58.51104564884745
CH1493,Amine Chemical Reaction-4,65.99481158294341,55.05752221969397,69.70680157528194,37.21721012936088,77.15771356689395,72.78086838456193,53.34553446337435,62.28074853301772,54.00289794165113,41.085218764020794,58.86293271608001
CH1494,Amine Chemical Reaction-4,61.074770088463595,35.43032148160667,88.36341271972579,43.519856905923454,37.36517308220377,45.34469698975386,64.87240614056253,47.974705440476946,82.6461570695931,73.03690198143386,57.962840189974365
CH1495,Amine Chemical Reaction-4,85.22541750235555,70.40476914333271,61.217852749318894,35.80942229966119,81.94059170657263,36.72433887284738,34.88369119911685,44.737381713659204,30.35092706276186,88.04150692349717,56.933589917312354
CH1496,Amine Chemical Reaction-4,84.75214482000081,88.71343179276354,34.587327887053206,79.47534071463215,61.15561201498096,67.2858612755674,68.56496141533336,66.76190076554359,41.82973216578536,33.412113954601885,62.65384268062622
CH1497,Amine Chemical Reaction-4,38.887561813989485,68.83224059205439,83.17496981621284,83.66443820440227,35.03238917973076,35.542615524970124,41.48892768971407,30.167313235908054,78.67901581405113,66.48073543602194,56.19502073070551
CH1498,Amine Chemical Reaction-4,78.09469914252116,69.82263164618071,56.27150506204483,60.192196025749745,82.7870700958998,35.06047488787513,54.46012105165458,66.46515980738951,60.02240015937558,35.85745569075652,59.903371356944746
CH1499,Amine Chemical Reaction-4,41.48159788801937,42.810381583454586,85.70109600688085,34.25768392014985,88.63595584572222,73.25947769928773,75.84820634214927,67.04435407866544,76.03417544295131,71.71572033864015,65.67886491459207
CH1500,Amine Chemical Reaction-4,53.200664298934,85.67801993066342,36.82665463001856,80.86156065954054,51.654278487101806,48.47509741934073,54.971264554944796,72.61610038461862,76.74918784493431,34.38964824837662,59.54224764584735
CH1501,Amine Chemical Reaction-4,67.22824402168122,54.8496312548084,58.53276267442581,54.74599909823144,33.9220854220194,43.3652543085839,76.00054442877047,65.87761800943115,50.274085272390565,84.689617226989,58.94858417173313
CH1502,Amine Chemical Reaction-4,43.242318294643084,71.82284167284777,48.765914906187604,37.4544351712103,57.29119722588521,75.79830420439808,87.44025602348711,40.408868023277165,61.97153989181254,40.695487528051814,56.48911629418006
CH1503,Amine Chemical Reaction-4,83.24840187024455,34.315821134639386,40.3554772859626,35.84842556624422,45.91404487108369,35.9462726412523,71.41614985945006,84.64449767323333,75.3940757766772,83.2988057366646,59.03819724154519
CH1504,Amine Chemical Reaction-4,46.12365347564747,79.82280167729292,64.98556379858033,48.621746403433946,80.17117943607877,62.156730177435264,64.67873786610359,79.06647662852521,55.59911639110138,73.61398982549053,65.48399956796894
CH1505,Amine Chemical Reaction-4,67.16550857832021,33.50178656989406,37.44789910235664,81.01855163387995,89.94845275314552,82.59060684364428,84.57153777750275,78.23786639164662,32.33481667355304,59.43286873235006,64.6249895056293
CH1506,Amine Chemical Reaction-4,59.013463921277875,59.49579639666986,78.64044718050118,46.15908537843154,50.2897139463729,82.2338267551564,89.69919440040624,62.051101780811926,76.2078433107815,72.627796259599,67.64182693300084
CH1507,Preparation Method,38.22045303442579,67.02398998459117,66.87285272543076,57.07029799424426,35.81507814727492,69.25708796504863,38.251701471690254,32.75263094808968,56.123561113215125,54.27774728848506,51.56654006724957
CH1508,Preparation Method,61.65963204068932,52.62693126187043,38.925388872350425,55.56186598138176,33.52985230120299,86.42080130985843,31.28662048813952,60.17450509720051,45.85230231778701,56.326650902726314,52.236455057320676
CH1509,Preparation Method,85.80694093959389,89.32839869365037,80.3309988094702,56.01833293534662,63.827532352714556,58.10300585878885,80.88426004944213,50.370183445283615,70.09153955761896,77.9617960987627,71.27229887406718
CH1510,Preparation Method,42.4330457021623,67.33171495905782,43.14673983489874,44.77320147903562,64.20079203137269,86.67852653513165,34.13065510113934,39.830205834433286,84.58546972217147,79.68797423172083,58.67983254311238
CH1511,Preparation Method,44.064585061400905,45.66774216888198,33.945214352442775,83.53546751956378,87.91248721450194,71.16696133120197,82.10702371555465,70.8780135176883,35.48773782352126,78.87267247417196,63.36379051789295
CH1512,Preparation Method,79.0916712290194,75.79351976207226,69.94610670929367,82.35128529798932,61.295367553995916,88.19361916554878,48.73965006290393,30.922767439051793,79.9832818036196,65.90057918399779,68.22178482074925
CH1513,Preparation Method,78.65158316008663,85.68615861034453,40.341868221035256,89.54843203660059,75.20951960603607,30.018781240804973,38.946085031148314,60.56663126920549,89.83373515278203,64.6038295242039,65.34066238522476
CH1514,Physical Properties,30.920275345399734,88.13046548978684,48.670733392624456,71.08739180312357,70.19741817725482,57.57173709213944,31.81289640923566,35.97645273054199,76.95666780903193,78.38461614858788,58.97086543977263
CH1515,Physical Properties,66.20268831601761,63.51661382572024,67.64248159360537,78.42671514910921,63.55237092236513,31.22445860236021,76.96027061856606,53.40775831122621,45.947025459769414,33.66007631208505,58.05404591108245
CH1516,Physical Properties,75.70915449306904,81.21793915994618,37.670065790297,56.91143048075848,87.56158186145595,57.917690671007506,72.15750515130227,34.802771388925166,76.92876847292537,48.191755617964475,62.906866308765146
CH1517,Physical Properties,83.50170436797802,53.89559827945267,73.42965459934854,76.20108787009121,40.68482373724841,74.33322795118441,86.91843128913624,37.844844263329875,81.85733182561334,86.40691337935618,69.50736175627388
CH1518,Physical Properties,72.87732907326253,84.7863338118888,33.07270660454809,82.67681565456047,42.53556934047335,64.40168363091553,43.85075887130639,45.7198081870754,53.962995384822335,55.60265884681448,57.948665940566734
CH1519,Physical Properties,65.48409772298547,86.10161408014977,64.56754085860948,81.86751410158416,80.88977764293548,80.42088139151122,74.13587824612227,34.263598357178076,41.66002261399533,64.02132844082578,67.3412253455897
CH1520,Physical Properties,49.935939772431794,77.19777021027738,80.43794994080565,30.71241840117557,54.907071635890176,44.663701669909734,44.430837179576294,88.08033770427483,61.51712296682098,67.06857251267093,59.89517219938334
CH1521,Chemical Reactions - 1,62.05425065551632,62.09985251156754,47.48748000086378,55.36089778387036,80.45163775806064,69.16633734753316,63.818662620604734,46.5489944279648,84.75046342454999,60.707805417154745,63.24463819476862
CH1522,Chemical Reactions - 1,62.15531524986107,67.42974252793798,42.59645982258907,59.58878481452824,59.46493262422034,64.44507787415706,46.22303265140759,70.32529061482303,61.199305248286436,32.0330704477121,56.546101187552296
CH1523,Chemical Reactions - 1,35.71677440377725,65.77859173627438,47.307471277370695,34.071529669648996,52.80874647301329,75.39353874329154,62.99251901353857,65.40854299284968,35.98766503028085,63.70587012897374,53.91712494690191
CH1524,Chemical Reactions - 1,89.43594825889832,57.859743569906385,70.341893664811,73.36507705442676,33.83862627448132,79.97815420096197,45.40289139713107,89.75391192604445,75.97888763093808,57.93403550370731,67.38891694813066
CH1525,Chemical Reactions - 1,77.18135492047048,68.16767806573833,43.0775657990743,75.47407889706068,56.1286238721068,43.484700732200984,89.39231170372558,37.413999372851606,41.708605719791,80.51090073231033,61.25398198153301
CH1526,Chemical Reactions - 1,57.29252190756151,47.32575823333095,51.18653120811767,83.62232318758983,70.8694987179434,46.35144601730263,46.89298279401636,77.00398409830244,65.38694872070258,38.853100041645874,58.47850949265134
CH1527,Chemical Reactions - 1,79.52891428348288,38.192599690589596,70.35472365352597,74.7535628263916,45.78675324393316,57.285349494879114,66.91241548158158,76.32327800513269,62.53542940444419,49.573537758865385,62.12465638428262
CH1528,Chemical Reactions - 1,35.16224828925665,62.2539936050104,37.64107380504383,52.73652695278723,42.12958543591294,59.142657789393326,51.80023635092152,86.63332096419983,74.98461319861997,87.78800202563497,59.02722584167807
CH1529,Chemical Reactions - 1,87.69456090331433,69.58407578757038,60.710037860680806,77.03598152182335,69.45234067930824,81.49869624292919,42.5368295132314,49.48174222768277,57.07549510155425,79.87478892724765,67.49445487653423
CH1530,Chemical Reactions - 1,62.63516433424687,51.905232699244245,49.78368766282459,56.88834907606945,51.425411460427874,31.20216849519919,71.68714581992006,87.64586778968534,87.19450578401671,58.22701933843926,60.85945524600736
CH1531,Chemical Reactions - 1,55.764697426771015,67.15557867244081,81.7191447198768,36.616856315512834,76.93018679019596,38.97113643330069,32.768248042330356,40.320656596849176,58.376397905107076,38.86070772952538,52.74836106319101
CH1532,Chemical Reactions - 1,64.80521460747963,69.59903316643741,60.18150966986324,64.98147109635033,83.82410232406193,67.88828371701611,75.11195553242285,32.638923088145695,71.73019944568178,75.62508321153774,66.63857758589968
CH1533,Chemical Reactions - 1,73.5855157429829,44.53027469745048,50.811929140936954,70.48271319174953,64.18909765021675,51.06687977198024,64.27262340166858,57.030244859837595,72.37374556546087,40.67225154340579,58.90152755656897
CH1534,Chemical Reactions - 1,69.5618657789598,36.42193854146473,52.02694457936742,33.91994267502374,55.805290352474,87.5464661061431,65.17764103335386,59.12732320460097,75.99435564630909,70.2000226790354,60.578179059673204
CH1535,Chemical Reactions - 2,84.99914530073,61.19896913803618,46.625388685464195,41.939820749239736,58.017909122827824,52.06541254082079,45.35282081255308,38.42983968755594,82.80089123791305,40.832715142949006,55.22629124180899
CH1536,Chemical Reactions - 2,65.0741268117393,88.13985127368026,66.72344404590035,67.63532182878956,46.752374285733325,58.92770266175725,65.31345497423516,32.59184557451734,61.093158238294315,55.22530502716459,60.747658472181136
CH1537,Chemical Reactions - 2,59.00278166828338,41.10366510021498,74.31354656453419,38.12928662952088,31.067662766146928,73.03272669092667,37.07958073824153,31.80056119262765,43.83144023797414,87.53881960704297,51.690007119551325
CH1538,Chemical Reactions - 2,44.36543025207969,32.74819132656009,81.10277834435735,57.97909515976471,86.26186062446129,85.65456736328008,30.574324009224267,65.14160449048342,34.53962734286902,40.90009292963002,55.92675718427099
CH1539,Chemical Reactions - 2,78.22015563760561,55.850450779362156,36.20003438807001,82.11996450479947,40.196784627872,62.868889801451914,41.79750961795458,89.4210497231015,35.95402637256535,58.2077743349623,58.08366397877448
CH1540,Chemical Reactions - 2,75.62712775998955,45.17077250460148,79.38426324767698,54.54421250534797,77.52082650573777,83.90193825800615,31.25980409305336,42.03840373341916,61.45416730217838,39.35109917317334,59.02526150831841
CH1541,Chemical Reactions - 2,38.84936706164236,63.48261886495242,61.98637979891882,31.88250394241964,86.3405203038117,89.12000374397789,62.06499813748662,34.459703609524446,78.40847040859377,33.95574082915107,58.055030670047884
CH1542,Chemical Reactions - 2,54.86315504602671,56.22991945023071,33.754258924127,59.79392598317563,78.39138182773578,38.57558999345487,43.05910444599377,87.17827563616272,51.34627928170303,87.1520986402694,59.03439892288796
CH1543,Chemical Reactions - 2,37.589376623275,55.5900692194011,41.50039426896095,80.95087743658712,38.27341583225996,42.628217849267465,60.45641418456893,82.80994876424307,67.39575899793164,44.69806862089843,55.18925417973937
CH1544,Chemical Reactions - 2,63.25146617616108,52.62391809200373,48.619531117858635,76.42461168443242,83.05741912886815,48.10221009681041,43.90120405055282,63.90570206179943,49.221800678669176,70.31379261281108,59.942165569996696
CH1545,Chemical Reactions - 2,37.20193562173907,51.44810451915796,71.48108563273209,86.23438688848842,38.29193617726916,36.8593788988594,60.3382552513024,71.6645714103787,43.33159036682896,82.66928355449087,57.95205283212469
